date;year;month;dw;day;week_n;day_n;price;K_price;T;K_T;Kdw;Kyear;Kday;line_regr;sales
03.06.16;2016;6;6;3;23;885;115,9;0,81291828113967;13;1,16837672535668;1,14;1,18;0,79;217,621939235715;219,657690537728
04.06.16;2016;6;7;4;23;886;115,9;0,81291828113967;22;1,27524051958036;1,04;1,17;0,88;217,585082073766;241,52938926716
05.06.16;2016;6;1;5;24;887;79,9;1,21951551893121;22;1,27524051958036;0,95;1,16;0,93;217,548231151216;346,736478725556
06.06.16;2016;6;2;6;24;888;79,9;1,21951551893121;13;1,16837672535668;0,93;1,16;1,05;217,511386459976;351,060899979024
07.06.16;2016;6;3;7;24;889;79,9;1,21951551893121;18;1,22655997715953;0,86;1,14;1,11;217,474547991978;354,006176167705
08.06.16;2016;6;4;8;24;890;79,9;1,21951551893121;14;1,17978251705342;0,84;1,18;1,13;217,437715739171;350,399841706322
09.06.16;2016;6;5;9;24;891;79,9;1,21951551893121;18;1,22655997715953;1,18;1,16;1,16;217,400889693525;516,339587666701
10.06.16;2016;6;6;10;24;892;79,9;1,21951551893121;17;1,21469015512822;1,13;1,17;1,22;217,36406984703;519,355500828167
11.06.16;2016;6;7;11;24;893;79,9;1,21951551893121;14;1,17978251705342;1,06;1,14;1,11;217,327256191694;419,408453553095
12.06.16;2016;6;1;12;25;894;79,9;1,21951551893121;16;1,20293808120628;0,99;1,17;1,12;217,290448719545;413,533141425108
13.06.16;2016;6;2;13;25;895;79,9;1,21951551893121;13;1,16837672535668;0,95;1,16;1,04;217,253647422629;354,774370879119
14.06.16;2016;6;3;14;25;896;79,9;1,21951551893121;15;1,19130258733767;0,85;1,17;0,97;217,216852293013;304,424396701883
15.06.16;2016;6;4;15;25;897;79,9;1,21951551893121;15;1,19130258733767;0,87;1,15;0,94;217,180063322782;296,738787844229
16.06.16;2016;6;5;16;25;898;79,9;1,21951551893121;17;1,21469015512822;1,16;1,16;0,88;217,14328050404;380,888524369496
17.06.16;2016;6;6;17;25;899;79,9;1,21951551893121;13;1,16837672535668;1,12;1,17;0,87;217,106503828909;352,668117082901
18.06.16;2016;6;7;18;25;900;79,9;1,21951551893121;18;1,22655997715953;1,09;1,15;0,83;217,069733289531;337,814140051968
19.06.16;2016;6;1;19;26;901;95,9;1,01836318529161;19;1,2385487270594;0,98;1,18;0,8;217,032968878068;253,244236061179
20.06.16;2016;6;2;20;26;902;95,9;1,01836318529161;21;1,26288778872212;0,95;1,18;0,85;216,996210586698;265,915800097363
21.06.16;2016;6;3;21;26;903;95,9;1,01836318529161;18;1,22655997715953;0,87;1,15;0,85;216,959458407618;230,465587586322
22.06.16;2016;6;4;22;26;904;95,9;1,01836318529161;15;1,19130258733767;0,88;1,16;0,93;216,922712333046;249,835076018517
23.06.16;2016;6;5;23;26;905;95,9;1,01836318529161;17;1,21469015512822;1,16;1,15;0,96;216,885972355217;343,579093003118
24.06.16;2016;6;6;24;26;906;95,9;1,01836318529161;17;1,21469015512822;1,12;1,17;1,08;216,849238466383;379,624072322572
25.06.16;2016;6;7;25;26;907;95,9;1,01836318529161;17;1,21469015512822;1,08;1,18;1,19;216,812510658817;406,729118192558
26.06.16;2016;6;1;26;27;908;157,9;0,506465315737425;14;1,17978251705342;0,97;1,14;1,19;216,775788924808;170,445675747431
27.06.16;2016;6;2;27;27;909;157,9;0,506465315737425;14;1,17978251705342;0,93;1,14;1,08;216,739073256666;148,286096367609
28.06.16;2016;6;3;28;27;910;157,9;0,506465315737425;13;1,16837672535668;0,85;1,16;1,09;216,702363646716;137,816008399881
29.06.16;2016;6;4;29;27;911;157,9;0,506465315737425;13;1,16837672535668;0,88;1,14;1,08;216,665660087303;138,910146462929
30.06.16;2016;6;5;30;27;912;157,9;0,506465315737425;21;1,26288778872212;1,15;1,18;1;216,628962570791;188,022940527745
01.07.16;2016;7;6;1;27;913;157,9;0,506465315737425;21;1,26288778872212;1,14;1,33;0,9;216,592271089559;189,041184453167
02.07.16;2016;7;7;2;27;914;157,9;0,506465315737425;23;1,28771701673839;1,05;1,31;0,85;216,555585636006;165,127366293545
03.07.16;2016;7;1;3;28;915;157,9;0,506465315737425;28;1,3519998365217;0,95;1,34;0,87;216,518906202549;164,198743248134
04.07.16;2016;7;2;4;28;916;157,9;0,506465315737425;22;1,27524051958036;0,93;1,33;0,88;216,482232781623;152,188323442466
05.07.16;2016;7;3;5;28;917;157,9;0,506465315737425;27;1,33888565663563;0,85;1,34;0,95;216,445565365679;158,814159149111
06.07.16;2016;7;4;6;28;918;157,9;0,506465315737425;28;1,3519998365217;0,87;1,3;1,04;216,408903947187;174,300012275694
07.07.16;2016;7;5;7;28;919;157,9;0,506465315737425;20;1,25065759640745;1,14;1,3;1,05;216,372248518636;213,268736112695
08.07.16;2016;7;6;8;28;920;157,9;0,506465315737425;26;1,3259015688338;1,13;1,31;1,12;216,335599072528;240,855598607487
09.07.16;2016;7;7;9;28;921;157,9;0,506465315737425;21;1,26288778872212;1,1;1,32;1,17;216,298955601389;235,028957070413
10.07.16;2016;7;1;10;29;922;79,9;1,21951551893121;22;1,27524051958036;1;1,33;1,22;216,262318097756;545,722374785986
11.07.16;2016;7;2;11;29;923;79,9;1,21951551893121;29;1,36524541192975;0,97;1,31;1,11;216,225686554189;507,775041651149
12.07.16;2016;7;3;12;29;924;79,9;1,21951551893121;27;1,33888565663563;0,84;1,32;1,11;216,18906096326;434,450930283601
13.07.16;2016;7;4;13;29;925;79,9;1,21951551893121;20;1,25065759640745;0,83;1,31;1,07;216,152441317564;383,547421419833
14.07.16;2016;7;5;14;29;926;79,9;1,21951551893121;23;1,28771701673839;1,18;1,34;0,97;216,115827609708;520,538528877232
15.07.16;2016;7;6;15;29;927;79,9;1,21951551893121;29;1,36524541192975;1,11;1,31;0,93;216,079219832319;486,506092323983
16.07.16;2016;7;7;16;29;928;79,9;1,21951551893121;24;1,30031852025372;1,07;1,32;0,87;216,04261797804;420,972253651281
17.07.16;2016;7;1;17;30;929;107,9;0,889588603311728;24;1,30031852025372;0,99;1,34;0,87;216,006022039533;288,379286677954
18.07.16;2016;7;2;18;30;930;107,9;0,889588603311728;25;1,31304628260848;0,96;1,3;0,82;215,969432009474;258,160604170481
19.07.16;2016;7;3;19;30;931;107,9;0,889588603311728;20;1,25065759640745;0,83;1,33;0,85;215,932847880559;225,421329791075
20.07.16;2016;7;4;20;30;932;107,9;0,889588603311728;23;1,28771701673839;0,89;1,33;0,84;215,896269645498;245,90973248961
21.07.16;2016;7;5;21;30;933;107,9;0,889588603311728;23;1,28771701673839;1,15;1,3;0,91;215,859697297019;336,406047115338
22.07.16;2016;7;6;22;30;934;107,9;0,889588603311728;28;1,3519998365217;1,12;1,31;0,91;215,823130827868;346,572858598914
23.07.16;2016;7;7;23;30;935;107,9;0,889588603311728;28;1,3519998365217;1,1;1,31;1,02;215,786570230805;381,464751832659
24.07.16;2016;7;1;24;31;936;126,9;0,718168247818076;25;1,31304628260848;0,96;1,31;1,05;215,75001549861;268,651269844556
25.07.16;2016;7;2;25;31;937;126,9;0,718168247818076;25;1,31304628260848;0,98;1,34;1,15;215,713466624077;307,193630780962
26.07.16;2016;7;3;26;31;938;126,9;0,718168247818076;20;1,25065759640745;0,89;1,34;1,14;215,676923600017;263,371005434885
27.07.16;2016;7;4;27;31;939;126,9;0,718168247818076;26;1,3259015688338;0,84;1,33;1,13;215,640386419258;259,225043634792
28.07.16;2016;7;5;28;31;940;126,9;0,718168247818076;21;1,26288778872212;1,17;1,3;1,04;215,603855074645;309,321451235442
29.07.16;2016;7;6;29;31;941;126,9;0,718168247818076;27;1,33888565663563;1,11;1,32;1,09;215,567329559037;331,036619629045
30.07.16;2016;7;7;30;31;942;126,9;0,718168247818076;21;1,26288778872212;1,06;1,32;1,02;215,530809865313;278,984639847574
31.07.16;2016;7;1;31;32;943;105,9;0,909860456423497;23;1,28771701673839;0,96;1,34;0,99;215,494295986364;321,545347746425
01.08.16;2016;8;2;1;32;944;105,9;0,909860456423497;15;1,19130258733767;0,93;1,14;0,87;215,457787915101;215,410130929005
02.08.16;2016;8;3;2;32;945;105,9;0,909860456423497;18;1,22655997715953;0,86;1,14;0,83;215,421285644449;195,629159216182
03.08.16;2016;8;4;3;32;946;105,9;0,909860456423497;16;1,20293808120628;0,88;1,11;0,85;215,38478916735;195,730123482501
04.08.16;2016;8;5;4;32;947;105,9;0,909860456423497;19;1,2385487270594;1,14;1,14;0,88;215,34829847676;277,53752257594
05.08.16;2016;8;6;5;32;948;105,9;0,909860456423497;13;1,16837672535668;1,11;1,14;0,93;215,311813565655;269,361998275286
06.08.16;2016;8;7;6;32;949;105,9;0,909860456423497;16;1,20293808120628;1,1;1,13;0,99;215,275334427023;289,947026853676
07.08.16;2016;8;1;7;33;950;69,9;1,36494525023438;14;1,17978251705342;0,99;1,12;1,06;215,23886105387;407,377422068714
08.08.16;2016;8;2;8;33;951;69,9;1,36494525023438;20;1,25065759640745;0,93;1,11;1,12;215,202393439217;424,741507473614
09.08.16;2016;8;3;9;33;952;69,9;1,36494525023438;22;1,27524051958036;0,86;1,1;1,11;215,165931576101;393,273749254735
10.08.16;2016;8;4;10;33;953;69,9;1,36494525023438;16;1,20293808120628;0,86;1,12;1,23;215,129475457575;418,485108692376
11.08.16;2016;8;5;11;33;954;69,9;1,36494525023438;19;1,2385487270594;1,17;1,1;1,14;215,093025076708;533,50446034596
12.08.16;2016;8;6;12;33;955;69,9;1,36494525023438;22;1,27524051958036;1,14;1,13;1,1;215,056580426583;530,439736980372
13.08.16;2016;8;7;13;33;956;69,9;1,36494525023438;20;1,25065759640745;1,08;1,1;1,05;215,020141500301;457,866152737044
14.08.16;2016;8;1;14;34;957;107,9;0,889588603311728;18;1,22655997715953;1,01;1,12;1;214,983708290975;265,352354924603
15.08.16;2016;8;2;15;34;958;107,9;0,889588603311728;16;1,20293808120628;0,94;1,12;0,95;214,947280791738;230,056188841295
16.08.16;2016;8;3;16;34;959;107,9;0,889588603311728;20;1,25065759640745;0,86;1,11;0,94;214,910858995735;214,553339879089
17.08.16;2016;8;4;17;34;960;107,9;0,889588603311728;15;1,19130258733767;0,86;1,1;0,87;214,874442896127;187,415906630757
18.08.16;2016;8;5;18;34;961;107,9;0,889588603311728;13;1,16837672535668;1,12;1,11;0,88;214,838032486092;244,290707603559
19.08.16;2016;8;6;19;34;962;107,9;0,889588603311728;14;1,17978251705342;1,1;1,12;0,8;214,80162775882;222,192517437399
20.08.16;2016;8;7;20;34;963;107,9;0,889588603311728;20;1,25065759640745;1,06;1,13;0,87;214,76522870752;248,997602782059
21.08.16;2016;8;1;21;35;964;157,9;0,506465315737425;18;1,22655997715953;1,01;1,1;0,83;214,728835325414;123,004505178731
22.08.16;2016;8;2;22;35;965;157,9;0,506465315737425;23;1,28771701673839;0,99;1,13;0,92;214,692447605739;144,108094726384
23.08.16;2016;8;3;23;35;966;157,9;0,506465315737425;21;1,26288778872212;0,83;1,12;1,01;214,656065541747;128,906591928959
24.08.16;2016;8;4;24;35;967;157,9;0,506465315737425;18;1,22655997715953;0,88;1,14;1,09;214,619689126707;145,78810177984
25.08.16;2016;8;5;25;35;968;157,9;0,506465315737425;16;1,20293808120628;1,14;1,1;1,18;214,583318353901;193,449888272632
26.08.16;2016;8;6;26;35;969;157,9;0,506465315737425;16;1,20293808120628;1,14;1,12;1,17;214,546953216626;195,264848884966
27.08.16;2016;8;7;27;35;970;157,9;0,506465315737425;13;1,16837672535668;1,06;1,14;1,12;214,510593708195;171,794830038851
28.08.16;2016;8;1;28;36;971;87,9;1,11441002704181;20;1,25065759640745;0,97;1,1;1,06;214,474239821934;338,087300889156
29.08.16;2016;8;2;29;36;972;87,9;1,11441002704181;13;1,16837672535668;0,98;1,14;1,05;214,437891551186;327,528927101622
30.08.16;2016;8;3;30;36;973;87,9;1,11441002704181;14;1,17978251705342;0,85;1,14;1,05;214,401548889307;286,805821203312
31.08.16;2016;8;4;31;36;974;87,9;1,11441002704181;22;1,27524051958036;0,89;1,1;0,91;214,365211829669;271,403538868923
01.09.16;2016;9;5;1;36;975;87,9;1,11441002704181;16;1,20293808120628;1,14;1,03;0,92;214,328880365658;310,383683740971
02.09.16;2016;9;6;2;36;976;87,9;1,11441002704181;18;1,22655997715953;1,14;1,05;0,88;214,292554490674;308,544425945499
03.09.16;2016;9;7;3;36;977;87,9;1,11441002704181;18;1,22655997715953;1,06;1,01;0,86;214,256234198132;269,645364223526
04.09.16;2016;9;1;4;37;978;137,9;0,634461844616174;15;1,19130258733767;0,95;1,03;0,94;214,219919481461;148,927922021476
05.09.16;2016;9;2;5;37;979;137,9;0,634461844616174;13;1,16837672535668;0,97;1,03;0,97;214,183610334106;153,870489246605
06.09.16;2016;9;3;6;37;980;137,9;0,634461844616174;18;1,22655997715953;0,84;1,01;1,02;214,147306749526;144,214107783666
07.09.16;2016;9;4;7;37;981;137,9;0,634461844616174;13;1,16837672535668;0,83;1,04;1,09;214,111008721193;149,336281703383
08.09.16;2016;9;5;8;37;982;137,9;0,634461844616174;17;1,21469015512822;1,15;1,02;1,07;214,074716242593;207,070478934903
09.09.16;2016;9;6;9;37;983;137,9;0,634461844616174;17;1,21469015512822;1,09;1,02;1,11;214,038429307229;203,569366408682
10.09.16;2016;9;7;10;37;984;137,9;0,634461844616174;11;1,14590345441726;1,1;1,02;1,21;214,002147908615;211,227227047282
11.09.16;2016;9;1;11;38;985;124,9;0,734533791593149;16;1,20293808120628;0,97;1,03;1,19;213,965872040282;224,778869094858
12.09.16;2016;9;2;12;38;986;124,9;0,734533791593149;18;1,22655997715953;0,93;1,01;1,06;213,929601695774;191,902944998099
13.09.16;2016;9;3;13;38;987;124,9;0,734533791593149;11;1,14590345441726;0,84;1,05;1,03;213,893336868647;163,554641788594
14.09.16;2016;9;4;14;38;988;124,9;0,734533791593149;21;1,26288778872212;0,86;1,01;1,02;213,857077552475;175,760050364256
15.09.16;2016;9;5;15;38;989;124,9;0,734533791593149;14;1,17978251705342;1,17;1,01;0,98;213,820823740843;214,583856240524
16.09.16;2016;9;6;16;38;990;124,9;0,734533791593149;17;1,21469015512822;1,15;1,04;0,93;213,78457542735;212,162091177864
17.09.16;2016;9;7;17;38;991;124,9;0,734533791593149;11;1,14590345441726;1,04;1,01;0,84;213,748332605612;158,74371633284
18.09.16;2016;9;1;18;39;992;100,9;0,962584226223508;21;1,26288778872212;0,96;1,01;0,87;213,712095269254;219,151509435001
19.09.16;2016;9;2;19;39;993;100,9;0,962584226223508;13;1,16837672535668;0,93;1,04;0,84;213,67586341192;195,241744344568
20.09.16;2016;9;3;20;39;994;100,9;0,962584226223508;14;1,17978251705342;0,86;1,04;0,87;213,639637027263;188,787646064068
21.09.16;2016;9;4;21;39;995;100,9;0,962584226223508;14;1,17978251705342;0,89;1,05;0,85;213,603416108953;192,684651670462
22.09.16;2016;9;5;22;39;996;100,9;0,962584226223508;16;1,20293808120628;1,12;1,04;0,89;213,567200650672;256,364530516548
23.09.16;2016;9;6;23;39;997;100,9;0,962584226223508;20;1,25065759640745;1,14;1,02;0,97;213,530990646117;289,944475492407
24.09.16;2016;9;7;24;39;998;100,9;0,962584226223508;11;1,14590345441726;1,09;1,04;1,07;213,494786088997;285,639100972161
25.09.16;2016;9;1;25;40;999;115,9;0,81291828113967;14;1,17978251705342;1,01;1,01;1,16;213,458586973036;242,249680739778
26.09.16;2016;9;2;26;40;1000;115,9;0,81291828113967;17;1,21469015512822;0,97;1,02;1,21;213,422393291971;252,295592641167
27.09.16;2016;9;3;27;40;1001;115,9;0,81291828113967;15;1,19130258733767;0,84;1,04;1,08;213,386205039552;194,971752722733
28.09.16;2016;9;4;28;40;1002;115,9;0,81291828113967;19;1,2385487270594;0,86;1,04;1,06;213,350022209542;203,652776638775
29.09.16;2016;9;5;29;40;1003;115,9;0,81291828113967;16;1,20293808120628;1,14;1,01;1,04;213,313844795719;249,786390111013
30.09.16;2016;9;6;30;40;1004;115,9;0,81291828113967;21;1,26288778872212;1,12;1,05;1,03;213,277672791874;265,217143866821
01.10.16;2016;10;7;1;40;1005;115,9;0,81291828113967;0;1,03;1,1;1;0,87;213,24150619181;170,870776923128
02.10.16;2016;10;1;2;41;1006;85,9;1,13980508751176;3;1,06036020948054;1,01;0,99;0,88;213,205344989344;226,736449680396
03.10.16;2016;10;2;3;41;1007;85,9;1,13980508751176;-2;1,01025849401271;0,96;0,96;0,83;213,169189178306;187,762168963335
04.10.16;2016;10;3;4;41;1008;85,9;1,13980508751176;3;1,06036020948054;0,89;0,98;0,92;213,13303875254;206,699154432852
05.10.16;2016;10;4;5;41;1009;85,9;1,13980508751176;3;1,06036020948054;0,88;0,99;0,97;213,096893705902;217,646021838226
06.10.16;2016;10;5;6;41;1010;85,9;1,13980508751176;1;1,04001934723601;1,12;0,99;1,02;213,060754032263;285,646467911007
07.10.16;2016;10;6;7;41;1011;85,9;1,13980508751176;0;1,03;1,15;0,96;1,05;213,024619725504;289,905187765006
08.10.16;2016;10;7;8;41;1012;85,9;1,13980508751176;3;1,06036020948054;1,05;0,98;1,12;212,988490779521;296,66994219201
09.10.16;2016;10;1;9;42;1013;87,9;1,11441002704181;-2;1,01025849401271;1;0,98;1,12;212,952367188224;263,150434878689
10.10.16;2016;10;2;10;42;1014;87,9;1,11441002704181;6;1,09164216128078;0,94;0,99;1,22;212,916248945533;294,074249200467
11.10.16;2016;10;3;11;42;1015;87,9;1,11441002704181;6;1,09164216128078;0,86;0,96;1,12;212,880136045383;239,468369784825
12.10.16;2016;10;4;12;42;1016;87,9;1,11441002704181;5;1,08111071801351;0,86;0,98;1,13;212,844028481722;244,21909895138
13.10.16;2016;10;5;13;42;1017;87,9;1,11441002704181;5;1,08111071801351;1,13;0,96;1,04;212,807926248509;289,258413210126
14.10.16;2016;10;6;14;42;1018;87,9;1,11441002704181;5;1,08111071801351;1,09;0,97;1,04;212,771829339717;281,877806315952
15.10.16;2016;10;7;15;42;1019;87,9;1,11441002704181;4;1,07068374619749;1,07;0,98;0,92;212,735737749333;244,874947163026
16.10.16;2016;10;1;16;43;1020;69,9;1,36494525023438;1;1,04001934723601;0,97;0,96;0,95;212,699651471353;267,109909943659
17.10.16;2016;10;2;17;43;1021;69,9;1,36494525023438;8;1,11302265959964;0,95;0,97;0,89;212,663570499791;264,970597471743
18.10.16;2016;10;3;18;43;1022;69,9;1,36494525023438;2;1,05013908179105;0,85;0,97;0,84;212,627494828668;211,08210739332
19.10.16;2016;10;4;19;43;1023;69,9;1,36494525023438;6;1,09164216128078;0,83;0,97;0,78;212,591424452021;198,923322058297
20.10.16;2016;10;5;20;43;1024;69,9;1,36494525023438;1;1,04001934723601;1,13;0,96;0,87;212,555359363898;284,772231824027
21.10.16;2016;10;6;21;43;1025;69,9;1,36494525023438;2;1,05013908179105;1,13;0,98;0,83;212,519299558362;279,990335154194
22.10.16;2016;10;7;22;43;1026;69,9;1,36494525023438;1;1,04001934723601;1,05;0,99;0,96;212,483245029485;301,007326907317
23.10.16;2016;10;1;23;44;1027;115,9;0,81291828113967;4;1,07068374619749;1;0,97;0,96;212,447195771354;172,187678297562
24.10.16;2016;10;2;24;44;1028;115,9;0,81291828113967;-1;1,02008004424526;0,96;0,97;1,04;212,411151778067;170,582612825916
25.10.16;2016;10;3;25;44;1029;115,9;0,81291828113967;8;1,11302265959964;0,85;0,99;1,2;212,375113043734;194,039383296659
26.10.16;2016;10;4;26;44;1030;115,9;0,81291828113967;0;1,03;0,86;1;1,15;212,339079562479;175,837028923208
27.10.16;2016;10;5;27;44;1031;115,9;0,81291828113967;4;1,07068374619749;1,16;0,97;1,08;212,303051328438;224,552458925902
28.10.16;2016;10;6;28;44;1032;115,9;0,81291828113967;8;1,11302265959964;1,1;0,99;1,04;212,267028335757;217,517726473133
29.10.16;2016;10;7;29;44;1033;115,9;0,81291828113967;2;1,05013908179105;1,04;1;1,08;212,231010578597;203,49776719267
30.10.16;2016;10;1;30;45;1034;107,9;0,889588603311728;8;1,11302265959964;0,97;0,99;1,03;212,194998051129;207,812904531636
31.10.16;2016;10;2;31;45;1035;107,9;0,889588603311728;5;1,08111071801351;0,98;0,96;0,95;212,158990747537;182,36510378878
01.11.16;2016;11;3;1;45;1036;107,9;0,889588603311728;-19;0,857438710256362;0,87;0,84;0,92;212,122988662018;108,784344785543
02.11.16;2016;11;4;2;45;1037;107,9;0,889588603311728;-20;0,849230554860864;0,88;0,84;0,81;212,08699178878;95,9347241601956
03.11.16;2016;11;5;3;45;1038;107,9;0,889588603311728;-18;0,865729106010935;1,13;0,87;0,8;212,051000122042;128,439686690228
04.11.16;2016;11;6;4;45;1039;107,9;0,889588603311728;-21;0,841103824003717;1,13;0,83;0,94;212,015013656038;139,858808348915
05.11.16;2016;11;7;5;45;1040;107,9;0,889588603311728;-15;0,89110201673841;1,06;0,87;0,98;211,97903238501;151,866063566765
06.11.16;2016;11;1;6;46;1041;79,9;1,21951551893121;-16;0,882559922832052;1;0,83;1;211,943056303216;189,33409085639
07.11.16;2016;11;2;7;46;1042;79,9;1,21951551893121;-12;0,917245254350702;0,93;0,85;1,09;211,907085404922;204,242752742439
08.11.16;2016;11;3;8;46;1043;79,9;1,21951551893121;-12;0,917245254350702;0,84;0,86;1,07;211,871119684409;183,191821740959
09.11.16;2016;11;4;9;46;1044;79,9;1,21951551893121;-18;0,865729106010935;0,87;0,87;1,1;211,835159135968;186,208106495647
10.11.16;2016;11;5;10;46;1045;79,9;1,21951551893121;-14;0,899729696849739;1,15;0,86;1,25;211,799203753902;287,296287633211
11.11.16;2016;11;6;11;46;1046;79,9;1,21951551893121;-14;0,899729696849739;1,13;0,83;1,17;211,763253532527;254,971937996535
12.11.16;2016;11;7;12;46;1047;79,9;1,21951551893121;-15;0,89110201673841;1,05;0,87;1,11;211,727308466167;233,304526552506
13.11.16;2016;11;1;13;47;1048;119,9;0,777097890587534;-20;0,849230554860864;0,99;0,83;1,09;211,691368549163;125,125053741752
14.11.16;2016;11;2;14;47;1049;119,9;0,777097890587534;-21;0,841103824003717;0,98;0,87;1,01;211,655433775864;119,130087870513
15.11.16;2016;11;3;15;47;1050;119,9;0,777097890587534;-17;0,874102566119297;0,85;0,86;0,99;211,619504140631;104,02707547015
16.11.16;2016;11;4;16;47;1051;119,9;0,777097890587534;-16;0,882559922832052;0,89;0,86;0,91;211,583579637837;101,072205571352
17.11.16;2016;11;5;17;47;1052;119,9;0,777097890587534;-19;0,857438710256362;1,12;0,87;0,84;211,547660261867;115,372845562699
18.11.16;2016;11;6;18;47;1053;119,9;0,777097890587534;-21;0,841103824003717;1,1;0,84;0,85;211,511746007116;108,580221880761
19.11.16;2016;11;7;19;47;1054;119,9;0,777097890587534;-20;0,849230554860864;1,1;0,84;0,77;211,475836867993;99,2944078463923
20.11.16;2016;11;1;20;48;1055;145,9;0,579779945756961;-11;0,926134872637542;1,01;0,84;0,86;211,439932838916;82,8368450704666
21.11.16;2016;11;2;21;48;1056;145,9;0,579779945756961;-21;0,841103824003717;0,97;0,86;0,86;211,404033914315;73,9596255260235
22.11.16;2016;11;3;22;48;1057;145,9;0,579779945756961;-12;0,917245254350702;0,84;0,87;0,89;211,368140088632;73,1099915969056
23.11.16;2016;11;4;23;48;1058;145,9;0,579779945756961;-11;0,926134872637542;0,87;0,87;0,96;211,332251356319;82,4542308119447
24.11.16;2016;11;5;24;48;1059;145,9;0,579779945756961;-16;0,882559922832052;1,17;0,83;1,07;211,296367711841;112,343294274171
25.11.16;2016;11;6;25;48;1060;145,9;0,579779945756961;-11;0,926134872637542;1,09;0,86;1,18;211,260489149673;125,476577454115
26.11.16;2016;11;7;26;48;1061;145,9;0,579779945756961;-13;0,908443820683944;1,07;0,87;1,14;211,224615664302;118,0629619754
27.11.16;2016;11;1;27;49;1062;157,9;0,506465315737425;-13;0,908443820683944;0,96;0,85;1,07;211,188747250225;84,8384049094389
28.11.16;2016;11;2;28;49;1063;157,9;0,506465315737425;-21;0,841103824003717;0,95;0,86;1,11;211,152883901951;81,5720485511183
29.11.16;2016;11;3;29;49;1064;157,9;0,506465315737425;-16;0,882559922832052;0,84;0,86;1,09;211,117025614;74,3055759733006
30.11.16;2016;11;4;30;49;1065;157,9;0,506465315737425;-19;0,857438710256362;0,86;0,83;0,98;211,081172380904;64,1216829398008
01.12.16;2016;12;5;1;49;1066;157,9;0,506465315737425;-18;0,865729106010935;1,15;0,77;0,9;211,045324197204;73,746011595888
02.12.16;2016;12;6;2;49;1067;157,9;0,506465315737425;-19;0,857438710256362;1,15;0,74;0,85;211,009481057453;66,2831669712925
03.12.16;2016;12;7;3;49;1068;157,9;0,506465315737425;-23;0,82509141300583;1,04;0,76;0,81;210,973642956216;56,4432391189469
04.12.16;2016;12;1;4;50;1069;85,9;1,13980508751176;-19;0,857438710256362;0,98;0,75;0,93;210,937809888068;140,915380519826
05.12.16;2016;12;2;5;50;1070;85,9;1,13980508751176;-14;0,899729696849739;0,99;0,77;0,98;210,901981847594;161,575423392058
06.12.16;2016;12;3;6;50;1071;85,9;1,13980508751176;-22;0,833057709957103;0,83;0,75;0,99;210,866158829391;123,392032105246
07.12.16;2016;12;4;7;50;1072;85,9;1,13980508751176;-23;0,82509141300583;0,88;0,76;1,04;210,830340828067;137,909877586524
08.12.16;2016;12;5;8;50;1073;85,9;1,13980508751176;-17;0,874102566119297;1,15;0,76;1,06;210,79452783824;194,56719449041
09.12.16;2016;12;6;9;50;1074;85,9;1,13980508751176;-21;0,841103824003717;1,11;0,76;1,18;210,75871985454;201,133462007643
10.12.16;2016;12;7;10;50;1075;85,9;1,13980508751176;-16;0,882559922832052;1,07;0,75;1,2;210,722916871607;204,132826812327
11.12.16;2016;12;1;11;51;1076;105,9;0,909860456423497;-16;0,882559922832052;1;0,75;1,15;210,687118884091;145,920423256362
12.12.16;2016;12;2;12;51;1077;105,9;0,909860456423497;-18;0,865729106010935;0,97;0,77;1,09;210,651325886654;135,085882320154
13.12.16;2016;12;3;13;51;1078;105,9;0,909860456423497;-17;0,874102566119297;0,85;0,75;1,06;210,615537873967;113,191456322681
14.12.16;2016;12;4;14;51;1079;105,9;0,909860456423497;-14;0,899729696849739;0,85;0,74;1;210,579754840714;108,431160752782
15.12.16;2016;12;5;15;51;1080;105,9;0,909860456423497;-18;0,865729106010935;1,17;0,74;0,94;210,543976781587;134,972429769449
16.12.16;2016;12;6;16;51;1081;105,9;0,909860456423497;-13;0,908443820683944;1,13;0,76;0,89;210,508203691292;132,991515002844
17.12.16;2016;12;7;17;51;1082;105,9;0,909860456423497;-15;0,89110201673841;1,07;0,75;0,9;210,472435564541;123,249451239015
18.12.16;2016;12;1;18;52;1083;69,9;1,36494525023438;-16;0,882559922832052;0,95;0,78;0,87;210,43667239606;163,424934708082
19.12.16;2016;12;2;19;52;1084;69,9;1,36494525023438;-22;0,833057709957103;0,97;0,78;0,8;210,400914180584;144,808570434107
20.12.16;2016;12;3;20;52;1085;69,9;1,36494525023438;-15;0,89110201673841;0,89;0,75;0,82;210,365160912859;140,049511219253
21.12.16;2016;12;4;21;52;1086;69,9;1,36494525023438;-18;0,865729106010935;0,87;0,78;0,86;210,329412587641;145,047272256559
22.12.16;2016;12;5;22;52;1087;69,9;1,36494525023438;-16;0,882559922832052;1,13;0,74;0,93;210,293669199697;197,005678374477
23.12.16;2016;12;6;23;52;1088;69,9;1,36494525023438;-19;0,857438710256362;1,14;0,74;0,97;210,257930743804;201,362692340452
24.12.16;2016;12;7;24;52;1089;69,9;1,36494525023438;-17;0,874102566119297;1,1;0,75;1,07;210,222197214748;221,408313573664
25.12.16;2016;12;1;25;53;1090;126,9;0,718168247818076;-22;0,833057709957103;0,97;0,78;1,13;210,186468607329;107,510485238687
