id,target
34306,3
34307,3
34308,6
34309,2
34310,3
34311,6
34312,3
34313,2
34314,3
34315,3
34316,3
34317,3
34318,3
34319,3
34320,2
34321,4
34322,3
34323,3
34324,3
34325,3
34326,3
34327,3
34328,6
34329,3
34330,5
34331,3
34332,0
34333,6
34334,3
34335,3
34336,3
34337,3
34338,4
34339,3
34340,5
34341,2
34342,3
34343,3
34344,3
34345,3
34346,3
34347,3
34348,3
34349,3
34350,4
34351,0
34352,3
34353,3
34354,3
34355,6
34356,0
34357,3
34358,0
34359,3
34360,3
34361,3
34362,4
34363,6
34364,3
34365,5
34366,6
34367,3
34368,3
34369,5
34370,3
34371,3
34372,3
34373,4
34374,3
34375,3
34376,5
34377,3
34378,3
34379,6
34380,3
34381,3
34382,2
34383,2
34384,3
34385,6
34386,3
34387,3
34388,5
34389,5
34390,0
34391,3
34392,3
34393,2
34394,3
34395,2
34396,3
34397,4
34398,6
34399,6
34400,5
34401,2
34402,4
34403,3
34404,3
34405,6
34406,2
34407,3
34408,4
34409,3
34410,3
34411,3
34412,6
34413,4
34414,6
34415,3
34416,3
34417,3
34418,6
34419,0
34420,2
34421,3
34422,3
34423,0
34424,2
34425,3
34426,3
34427,0
34428,6
34429,3
34430,3
34431,3
34432,0
34433,3
34434,6
34435,3
34436,3
34437,3
34438,3
34439,3
34440,3
34441,3
34442,4
34443,2
34444,0
34445,3
34446,3
34447,3
34448,4
34449,3
34450,2
34451,3
34452,5
34453,3
34454,3
34455,5
34456,3
34457,2
34458,2
34459,6
34460,6
34461,2
34462,0
34463,3
34464,3
34465,3
34466,3
34467,4
34468,3
34469,3
34470,4
34471,2
34472,5
34473,3
34474,3
34475,3
34476,3
34477,3
34478,2
34479,3
34480,2
34481,3
34482,6
34483,4
34484,3
34485,2
34486,3
34487,3
34488,4
34489,3
34490,3
34491,5
34492,2
34493,2
34494,3
34495,6
34496,2
34497,5
34498,3
34499,3
34500,6
34501,3
34502,5
34503,3
34504,0
34505,3
34506,2
34507,2
34508,2
34509,4
34510,4
34511,3
34512,0
34513,3
34514,3
34515,0
34516,6
34517,6
34518,2
34519,3
34520,3
34521,3
34522,3
34523,3
34524,3
34525,3
34526,3
34527,3
34528,3
34529,3
34530,4
34531,3
34532,2
34533,5
34534,3
34535,2
34536,5
34537,3
34538,6
34539,3
34540,0
34541,3
34542,3
34543,3
34544,3
34545,3
34546,5
34547,3
34548,6
34549,3
34550,3
34551,3
34552,3
34553,3
34554,3
34555,0
34556,3
34557,5
34558,4
34559,3
34560,5
34561,3
34562,3
34563,2
34564,3
34565,5
34566,3
34567,3
34568,5
34569,0
34570,6
34571,3
34572,3
34573,3
34574,6
34575,5
34576,5
34577,3
34578,6
34579,0
34580,3
34581,4
34582,3
34583,3
34584,6
34585,0
34586,2
34587,4
34588,3
34589,3
34590,3
34591,5
34592,6
34593,0
34594,5
34595,3
34596,0
34597,3
34598,3
34599,3
34600,3
34601,6
34602,3
34603,3
34604,3
34605,5
34606,5
34607,0
34608,3
34609,3
34610,3
34611,5
34612,3
34613,2
34614,3
34615,3
34616,0
34617,3
34618,4
34619,0
34620,0
34621,3
34622,2
34623,3
34624,4
34625,6
34626,3
34627,2
34628,0
34629,2
34630,2
34631,4
34632,4
34633,0
34634,2
34635,3
34636,3
34637,3
34638,4
34639,3
34640,3
34641,2
34642,6
34643,4
34644,3
34645,3
34646,6
34647,5
34648,5
34649,0
34650,3
34651,3
34652,2
34653,3
34654,3
34655,5
34656,3
34657,5
34658,3
34659,2
34660,2
34661,2
34662,3
34663,3
34664,5
34665,3
34666,3
34667,3
34668,3
34669,6
34670,3
34671,3
34672,0
34673,3
34674,3
34675,2
34676,3
34677,2
34678,3
34679,3
34680,5
34681,3
34682,3
34683,3
34684,3
34685,3
34686,4
34687,6
34688,2
34689,3
34690,3
34691,3
34692,0
34693,3
34694,4
34695,3
34696,3
34697,2
34698,5
34699,2
34700,5
34701,2
34702,3
34703,5
34704,3
34705,3
34706,5
34707,3
34708,3
34709,3
34710,5
34711,5
34712,3
34713,6
34714,3
34715,6
34716,3
34717,2
34718,6
34719,3
34720,3
34721,3
34722,3
34723,6
34724,3
34725,5
34726,3
34727,4
34728,0
34729,3
34730,4
34731,2
34732,3
34733,3
34734,5
34735,2
34736,3
34737,3
34738,6
34739,6
34740,6
34741,5
34742,3
34743,2
34744,3
34745,6
34746,3
34747,3
34748,3
34749,3
34750,4
34751,4
34752,6
34753,3
34754,3
34755,5
34756,3
34757,5
34758,0
34759,3
34760,3
34761,3
34762,3
34763,6
34764,4
34765,3
34766,2
34767,5
34768,3
34769,6
34770,4
34771,3
34772,3
34773,6
34774,3
34775,4
34776,3
34777,5
34778,4
34779,0
34780,3
34781,3
34782,5
34783,3
34784,4
34785,2
34786,3
34787,2
34788,2
34789,3
34790,0
34791,3
34792,3
34793,4
34794,3
34795,4
34796,6
34797,3
34798,3
34799,3
34800,5
34801,6
34802,3
34803,3
34804,3
34805,2
34806,3
34807,2
34808,5
34809,3
34810,3
34811,3
34812,3
34813,3
34814,3
34815,3
34816,5
34817,3
34818,3
34819,3
34820,4
34821,3
34822,3
34823,4
34824,3
34825,3
34826,0
34827,3
34828,3
34829,3
34830,3
34831,0
34832,4
34833,2
34834,5
34835,4
34836,2
34837,3
34838,2
34839,6
34840,3
34841,3
34842,2
34843,3
34844,5
34845,3
34846,6
34847,3
34848,4
34849,3
34850,6
34851,6
34852,4
34853,5
34854,3
34855,3
34856,3
34857,3
34858,4
34859,5
34860,6
34861,3
34862,3
34863,5
34864,3
34865,3
34866,3
34867,3
34868,6
34869,3
34870,6
34871,3
34872,5
34873,3
34874,3
34875,6
34876,5
34877,3
34878,5
34879,5
34880,3
34881,5
34882,3
34883,3
34884,3
34885,3
34886,3
34887,2
34888,3
34889,3
34890,3
34891,2
34892,3
34893,3
34894,2
34895,3
34896,3
34897,6
34898,5
34899,3
34900,3
34901,3
34902,3
34903,5
34904,5
34905,3
34906,3
34907,3
34908,3
34909,3
34910,3
34911,6
34912,2
34913,4
34914,3
34915,6
34916,3
34917,4
34918,2
34919,4
34920,0
34921,2
34922,3
34923,5
34924,3
34925,5
34926,5
34927,3
34928,3
34929,3
34930,2
34931,3
34932,6
34933,5
34934,3
34935,3
34936,6
34937,5
34938,3
34939,5
34940,3
34941,0
34942,4
34943,3
34944,2
34945,0
34946,3
34947,5
34948,3
34949,3
34950,3
34951,3
34952,3
34953,6
34954,0
34955,0
34956,3
34957,2
34958,3
34959,5
34960,6
34961,3
34962,2
34963,3
34964,4
34965,3
34966,2
34967,4
34968,3
34969,3
34970,0
34971,4
34972,3
34973,3
34974,6
34975,3
34976,5
34977,3
34978,5
34979,6
34980,3
34981,3
34982,2
34983,4
34984,5
34985,3
34986,5
34987,5
34988,2
34989,0
34990,5
34991,3
34992,3
34993,4
34994,3
34995,3
34996,6
34997,6
34998,3
34999,3
35000,3
35001,2
35002,5
35003,3
35004,3
35005,6
35006,5
35007,3
35008,4
35009,2
35010,4
35011,4
35012,2
35013,2
35014,6
35015,6
35016,3
35017,3
35018,4
35019,0
35020,3
35021,4
35022,2
35023,3
35024,2
35025,3
35026,3
35027,6
35028,4
35029,3
35030,5
35031,3
35032,6
35033,3
35034,3
35035,3
35036,4
35037,3
35038,3
35039,3
35040,0
35041,2
35042,3
35043,4
35044,3
35045,3
35046,0
35047,3
35048,3
35049,5
35050,3
35051,3
35052,3
35053,4
35054,3
35055,2
35056,0
35057,2
35058,3
35059,3
35060,5
35061,3
35062,6
35063,5
35064,3
35065,3
35066,2
35067,3
35068,4
35069,3
35070,6
35071,5
35072,6
35073,3
35074,3
35075,6
35076,6
35077,6
35078,6
35079,3
35080,5
35081,3
35082,3
35083,5
35084,6
35085,0
35086,3
35087,5
35088,3
35089,3
35090,3
35091,6
35092,6
35093,0
35094,2
35095,5
35096,3
35097,3
35098,3
35099,0
35100,3
35101,3
35102,6
35103,3
35104,2
35105,3
35106,3
35107,3
35108,6
35109,3
35110,3
35111,6
35112,3
35113,6
35114,3
35115,3
35116,2
35117,2
35118,5
35119,2
35120,5
35121,5
35122,3
35123,3
35124,3
35125,3
35126,3
35127,3
35128,3
35129,2
35130,5
35131,0
35132,5
35133,6
35134,2
35135,2
35136,2
35137,2
35138,5
35139,3
35140,4
35141,3
35142,3
35143,3
35144,3
35145,3
35146,0
35147,3
35148,4
35149,3
35150,5
35151,5
35152,3
35153,3
35154,5
35155,3
35156,3
35157,3
35158,2
35159,3
35160,6
35161,3
35162,6
35163,3
35164,5
35165,3
35166,3
35167,2
35168,4
35169,3
35170,5
35171,3
35172,3
35173,0
35174,5
35175,5
35176,3
35177,2
35178,4
35179,2
35180,3
35181,3
35182,3
35183,4
35184,5
35185,5
35186,2
35187,3
35188,2
35189,0
35190,5
35191,6
35192,4
35193,6
35194,4
35195,4
35196,6
35197,6
35198,4
35199,3
35200,3
35201,5
35202,6
35203,3
35204,6
35205,6
35206,2
35207,2
35208,6
35209,3
35210,3
35211,5
35212,5
35213,3
35214,3
35215,3
35216,3
35217,3
35218,3
35219,5
35220,3
35221,5
35222,3
35223,6
35224,0
35225,4
35226,3
35227,3
35228,3
35229,2
35230,6
35231,3
35232,2
35233,6
35234,4
35235,4
35236,4
35237,5
35238,3
35239,3
35240,3
35241,5
35242,3
35243,0
35244,5
35245,6
35246,2
35247,3
35248,0
35249,5
35250,3
35251,5
35252,5
35253,3
35254,3
35255,3
35256,3
35257,6
35258,3
35259,2
35260,3
35261,6
35262,3
35263,3
35264,5
35265,3
35266,4
35267,3
35268,4
35269,3
35270,3
35271,3
35272,0
35273,5
35274,5
35275,4
35276,2
35277,5
35278,6
35279,6
35280,2
35281,5
35282,3
35283,3
35284,3
35285,2
35286,4
35287,3
35288,5
35289,5
35290,6
35291,3
35292,0
35293,3
35294,3
35295,3
35296,3
35297,3
35298,0
35299,3
35300,3
35301,3
35302,3
35303,3
35304,3
35305,5
35306,3
35307,3
35308,3
35309,3
35310,3
35311,3
35312,3
35313,4
35314,6
35315,3
35316,5
35317,2
35318,2
35319,3
35320,3
35321,4
35322,6
35323,6
35324,3
35325,4
35326,6
35327,0
35328,0
35329,3
35330,3
35331,4
35332,3
35333,2
35334,3
35335,3
35336,3
35337,2
35338,3
35339,3
35340,3
35341,2
35342,3
35343,3
35344,3
35345,2
35346,3
35347,3
35348,2
35349,3
35350,4
35351,0
35352,3
35353,2
35354,6
35355,5
35356,3
35357,6
35358,3
35359,4
35360,5
35361,3
35362,5
35363,3
35364,3
35365,3
35366,3
35367,3
35368,3
35369,4
35370,3
35371,3
35372,3
35373,3
35374,3
35375,5
35376,3
35377,0
35378,3
35379,2
35380,0
35381,3
35382,3
35383,3
35384,5
35385,2
35386,4
35387,5
35388,6
35389,3
35390,6
35391,2
35392,3
35393,3
35394,3
35395,6
35396,0
35397,3
35398,3
35399,6
35400,6
35401,0
35402,3
35403,2
35404,4
35405,6
35406,6
35407,6
35408,3
35409,3
35410,0
35411,0
35412,3
35413,3
35414,2
35415,0
35416,3
35417,4
35418,2
35419,4
35420,3
35421,2
35422,3
35423,3
35424,3
35425,0
35426,3
35427,3
35428,3
35429,0
35430,6
35431,6
35432,2
35433,2
35434,5
35435,3
35436,3
35437,3
35438,4
35439,0
35440,3
35441,0
35442,6
35443,3
35444,6
35445,5
35446,3
35447,6
35448,3
35449,4
35450,6
35451,2
35452,3
35453,2
35454,3
35455,4
35456,3
35457,4
35458,3
35459,2
35460,3
35461,5
35462,3
35463,3
35464,2
35465,2
35466,4
35467,3
35468,5
35469,3
35470,4
35471,0
35472,4
35473,3
35474,3
35475,5
35476,6
35477,3
35478,6
35479,3
35480,2
35481,3
35482,5
35483,3
35484,5
35485,3
35486,3
35487,3
35488,3
35489,5
35490,0
35491,0
35492,3
35493,6
35494,3
35495,4
35496,3
35497,3
35498,3
35499,3
35500,3
35501,3
35502,4
35503,3
35504,6
35505,5
35506,3
35507,3
35508,3
35509,2
35510,4
35511,5
35512,3
35513,5
35514,3
35515,5
35516,3
35517,3
35518,6
35519,3
35520,3
35521,3
35522,4
35523,3
35524,5
35525,3
35526,3
35527,0
35528,3
35529,3
35530,3
35531,5
35532,6
35533,4
35534,3
35535,3
35536,6
35537,2
35538,4
35539,3
35540,5
35541,3
35542,0
35543,4
35544,3
35545,3
35546,3
35547,3
35548,3
35549,3
35550,3
35551,4
35552,3
35553,3
35554,0
35555,3
35556,4
35557,6
35558,2
35559,3
35560,0
35561,3
35562,2
35563,4
35564,3
35565,2
35566,3
35567,0
35568,5
35569,4
35570,5
35571,6
35572,2
35573,0
35574,3
35575,3
35576,6
35577,6
35578,3
35579,3
35580,4
35581,6
35582,3
35583,0
35584,3
35585,4
35586,5
35587,3
35588,3
35589,3
35590,3
35591,0
35592,5
35593,0
35594,4
35595,3
35596,3
35597,4
35598,3
35599,3
35600,6
35601,6
35602,3
35603,3
35604,5
35605,6
35606,3
35607,0
35608,3
35609,3
35610,0
35611,4
35612,4
35613,3
35614,2
35615,2
35616,5
35617,4
35618,6
35619,3
35620,3
35621,3
35622,3
35623,3
35624,4
35625,3
35626,6
35627,3
35628,3
35629,0
35630,3
35631,2
35632,3
35633,3
35634,2
35635,3
35636,5
35637,6
35638,3
35639,3
35640,6
35641,3
35642,3
35643,5
35644,3
35645,3
35646,6
35647,3
35648,3
35649,3
35650,6
35651,3
35652,6
35653,3
35654,6
35655,2
35656,4
35657,3
35658,5
35659,2
35660,3
35661,2
35662,5
35663,3
35664,3
35665,3
35666,6
35667,3
35668,3
35669,5
35670,3
35671,4
35672,0
35673,6
35674,0
35675,3
35676,3
35677,3
35678,0
35679,6
35680,3
35681,2
35682,3
35683,3
35684,2
35685,3
35686,3
35687,3
35688,3
35689,3
35690,3
35691,4
35692,6
35693,3
35694,3
35695,5
35696,3
35697,2
35698,6
35699,3
35700,6
35701,3
35702,3
35703,4
35704,4
35705,2
35706,3
35707,3
35708,6
35709,5
35710,6
35711,6
35712,2
35713,3
35714,3
35715,3
35716,0
35717,5
35718,6
35719,3
35720,3
35721,3
35722,0
35723,4
35724,3
35725,3
35726,3
35727,6
35728,5
35729,4
35730,3
35731,4
35732,3
35733,3
35734,3
35735,2
35736,3
35737,3
35738,5
35739,3
35740,4
35741,3
35742,3
35743,3
35744,2
35745,3
35746,6
35747,3
35748,3
35749,3
35750,5
35751,3
35752,3
35753,2
35754,3
35755,3
35756,4
35757,3
35758,3
35759,3
35760,4
35761,3
35762,3
35763,0
35764,3
35765,4
35766,2
35767,3
35768,0
35769,3
35770,2
35771,3
35772,5
35773,3
35774,0
35775,3
35776,2
35777,3
35778,2
35779,6
35780,3
35781,4
35782,3
35783,3
35784,6
35785,5
35786,3
35787,4
35788,3
35789,2
35790,5
35791,5
35792,0
35793,6
35794,3
35795,3
35796,5
35797,3
35798,5
35799,0
35800,3
35801,3
35802,4
35803,3
35804,3
35805,4
35806,3
35807,6
35808,3
35809,6
35810,3
35811,3
35812,3
35813,0
35814,3
35815,2
35816,3
35817,3
35818,3
35819,6
35820,2
35821,3
35822,3
35823,3
35824,3
35825,2
35826,5
35827,3
35828,0
35829,5
35830,4
35831,0
35832,6
35833,5
35834,3
35835,3
35836,3
35837,3
35838,0
35839,3
35840,5
35841,2
35842,2
35843,3
35844,3
35845,3
35846,3
35847,5
35848,2
35849,0
35850,3
35851,2
35852,3
35853,4
35854,3
35855,3
35856,4
35857,5
35858,4
35859,6
35860,3
35861,3
35862,3
35863,5
35864,3
35865,3
35866,3
35867,3
35868,2
35869,3
35870,6
35871,4
35872,2
35873,3
35874,3
35875,6
35876,3
35877,3
35878,5
35879,0
35880,5
35881,4
35882,3
35883,3
35884,3
35885,4
35886,3
